note_id,guid,notetype,assignment,original_tags,new_tags
1498349436680,o@e[W2L4T@,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436681,"BB`7z:J,vd",HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436682,N0;$5N^D@|,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436683,fF%OR4C6yV,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436684,"fJ$Am*mU,s",HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436685,woKfQO6z7),HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436686,n1&+6D:pK#,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436687,i-=nYS|?sn,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436688,iZ38*/3.g5,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436689,"N,*Qptma;r",HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436690,Inm}Gzw;;y,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436691,e`G(e$sZDg,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436692,my-40l*E};,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436693,MR6Zxm2be],HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436694,Au{T)xMH6!,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436695,JmmJ_ZJtl2,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436696,eXee7h$uK2,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436697,LtiL5P^YkY,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436698,N%@[-0whIE,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436699,M_M-A6$5Ii,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436700,Ld%>n(>`;},HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436701,v5@.cL{{W7,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436702,"H,n{C(1?IZ",HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436703,Q9kQ+[KeY9,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436704,wh~DXODm;>,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436705,fJ(JdND)-E,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436706,d~[1Sl<#tO,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436707,c@R#yl}zN.,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436708,NCg]J!]Mnr,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436709,kgrzya!pvY,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436710,M_ri/Q^d&H,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436711,I*gVO7op}H,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436712,LF#V:MY;Q5,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436713,MhEwBL^UPw,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436714,cCwNOjIpZ4,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436715,tbjrq{Oyi2,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436716,"G)nJG,at]]",HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436717,EY:sxewVgc,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436718,jye!Ijm?mZ,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436719,"ny:wb$|,o8",HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436720,tO#KN8?sk2,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436721,KX&~?6|Rik,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436722,EjABg]i4U`,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436723,AP=$sjD0M3,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436724,b_!l.DL@P#,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436725,k1G;ojghGx,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436726,"B8l:,W{4T!",HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436727,HU6uP6T;0*,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436728,c].tdKxf%_,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436729,u75=0>_Og`,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436730,uBV[pOck%~,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436731,fL7l$U`a2h,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436732,nNJqa}{eZi,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436733,B/Y/Y[D9cl,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436734,q&XEL76%<A,HJI Shared,exp::treatment,HJI_C24 Yo,HJI_C24 Yo exp::treatment
1498349436735,xCDId8|w8>,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436736,h@JnH]_Xz[,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436737,JnT|V:0m]M,HJI Shared,exp::control,HJI_C24 Yo,HJI_C24 Yo exp::control
1498349436738,zyp&m*1?9o,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436739,B.dwAkq}2`,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436740,OiD0w3{k9;,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436741,wW^d?`z25u,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436742,M^JGXCl;&a,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436743,CRW).kuUG&,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436744,Dur~fH[p-Z,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436745,"ylk,#6Uy}#",HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436746,Gbiz@!~ywT,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436747,nuIe(|LM_w,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436748,LTYy7^<}%v,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436749,"q}(<B#P,/N",HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436750,KVc[XG<+Fq,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436751,HG=iZ~Hxp~,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436752,c+|)L_+cU(,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436753,j!?+Ych#Ze,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436754,wD2(~IQ&C0,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436755,"ldD~),7B=i",HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436756,NApi.iDm]D,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436757,"zfY,JZ0Ha|",HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436758,cQ4cxId%T],HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436759,G=pst0fyXm,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436760,j4[=(%`sHu,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436761,OeuD-r9)wS,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436762,oi$J0]7)`@,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436763,m~7KYU&r]a,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436764,J&(}xD76`_,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436765,NIE0cjmsXr,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436766,Q;yS@v>7I),HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436767,C6Nx.PuiD;,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436768,CP)^~|k7Mt,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436769,n5R@cVu{9x,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436770,C6&:!p2X[r,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436771,"bi-`yf,sus",HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436772,Q6$H&[e0=*,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436773,xVZ9a1i&Va,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436774,mOrEq;sNf_,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436775,NEXYbj_vYV,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436776,g|T#=FpeHJ,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436777,QA%%U_#n5h,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436778,G5@E[_E9KN,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436779,BKYGAiF]rV,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436780,gjdCiN?ff*,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436781,bt|BQKW3n~,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436782,MQN{ciI@}n,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436783,Q#0y4:/7R(,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436784,u!k3(s4#u),HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436785,PEZlSyi?&x,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436786,dMRj`M2ZJ_,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436787,eFJ)+02j4&,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436788,tVTOB>S-&:,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436789,FPxmn&Qa9_,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436790,M7o5=1dH9Y,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436791,P@j;fbh}T~,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436792,"Gyu)Tp,;]U",HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436793,A_KO>QLxFy,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436794,gvA+J_Z=rf,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436795,"r#K,{e%U,8",HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436796,FmwS17Rt27,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436797,Ha(+XXYa@W,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436798,"qBBl~Zm+,m",HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436799,e1CxGDP[B3,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436800,C2aBlCJ<wp,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436801,Cb*DhQ#v>1,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436802,q]kk`mHvY,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436803,w%KbG@xg<[,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436804,f!vNzc8O5(,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436805,cP~2EHFw[j,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436806,f;^cY-L+oQ,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436807,wI?-4!}UJ8,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436808,qrstc$v{zX,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436809,py>uRJ8>$+,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436810,n8@`N~939B,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436811,uJ${JaK=N#,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436812,QY=_3z$vu_,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436813,jn9Dlj0.xw,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436814,y>-)FMm[G3,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436815,GL/4l[O/fA,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436816,na@TSZ2NpQ,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436817,n6XUh=USx5,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436818,w)2#-X5(x:,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436819,kxjIxklg{l,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436820,d{}(Ec`y<`,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436821,IT44w2+!J;,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436822,]kKT_VvL+,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436823,j3O_~+Bpde,HJI Shared,exp::control,HJI_C25 Quoting,HJI_C25 Quoting exp::control
1498349436824,KBooPu0)>Q,HJI Shared,exp::treatment,HJI_C25 Quoting,HJI_C25 Quoting exp::treatment
1498349436825,ijR|_g~wKe,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436826,A[-`$(@A/h,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436827,uT0.pQw:rC,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436828,iA(Gc{Mc10,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436829,OgszRe4ob8,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436830,f{wXb|W44d,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436831,J[YTOjqB2:,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436832,DdvrpT1-m$,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436833,A(D;7^@X#B,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436834,jR;Sqal5:6,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436835,P>_]&)Fr;j,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436836,neEb&##}xx,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436837,s+}b4!hV`q,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436838,"w)cnwMtbE,",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436839,M0;)J+[zyc,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436840,OnjgDOw+4x,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436841,GY8HV?QM4q,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436842,yB%OrLO}@u,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436843,sD)R|lpzj#,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436844,"yGzL=Mk=,f",HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436845,"L$,].cB/.-",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436846,Qo9p5C<Lv7,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436847,u{Z6{/LLF(,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436848,s^A}-Z:Y8-,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436849,irT!8W7fcN,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436850,r=9q/kMDDi,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436851,uMVM#n86fk,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436852,zo%Q-=`yzP,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436853,xC2#y%a9|D,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436854,d2~|5Jld9F,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436855,x}0.wD3c)C,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436856,AKU/#_:E2R,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436857,hM^tG4XcWj,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436858,M_ZVL++1}T,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436859,"qP,/Z~-m@z",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436860,pu`Y<5Oj{.,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436861,qTb}YKpeLc,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436862,Rd60%y=JBw,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436863,h2cN~8-wc~,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436864,jB@K_nfP!Y,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436865,hbkj8wRfA9,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436866,k}dP@qf[Ky,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436867,nu89EP4}>h,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436868,F>}u~9#AlR,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436869,KKsdVmSB/B,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436870,"Cp4E,j}_3W",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436871,g1^oa*B8Mo,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436872,pQb(Y`jE3;,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436873,"thz+o+,mCk",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436874,Mwc.>xG1iE,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436875,"M,<o?Z{0<0",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436876,fuY4_nNsg/,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436877,wdM%<oop7),HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436878,"Gm2-u<K,yZ",HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436879,qB]zM7&RQ+,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436880,HO$|?T.S+6,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436881,dwSK?pw>r8,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436882,s;zH}P$Jq#,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436883,IMjIJJ]XSj,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436884,dU4?C@cq87,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436885,sCjD$TrpbD,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436886,eBG7?qRF>r,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436887,AWQ1Y&yoL&,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436888,x^wVWw%ufN,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436889,Oj3D(z85L<,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436890,qiNY61oum_,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436891,"zKM4@,LB+3",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436892,Af-%Bu:*..,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436893,Nm|I-+H$99,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436894,H]J@@l}+xE,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436895,pbns)e:?3:,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436896,n~a8Aq`t&=,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436897,BMsDvZ~~`!,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436898,eqk=$uy1z#,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436899,Mok7hk[uYc,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436900,"L1,FNjJ?|{",HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436901,xmbA)eLB|;,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436902,Ar/THKfril,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436903,J9:#%%.tX6,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436904,xznUx`kX#:,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436905,d4L~3&(.}~,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436906,s`yOFM>nnG,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436907,x]3@sX`hM0,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436908,kpp!.Nzasr,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436909,c!t[<Hm0ao,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436910,BhD[-]x^c{,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436911,LRM{EG6F&=,HJI Shared,exp::treatment,HJI_C26 Planning,HJI_C26 Planning exp::treatment
1498349436912,JO=]vNf3!G,HJI Shared,exp::control,HJI_C26 Planning,HJI_C26 Planning exp::control
1498349436913,IEEU)f<1IM,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436914,xM1-y7k7M@,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436915,iw:U~(**!-,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436916,gwbQUO:k!$,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436917,K1;zm<x)z(,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436918,L8ME::woop,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436919,"J#,`<b[z?x",HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
